	Isample	g1	g2	Kr	KAW	AW0	Var
5357	    0.2346	    0.0630	    0.0810	    1.4430	   29.6180	    0.0050
5358	    0.2346	    0.0630	    0.0810	    1.4430	   29.6180	    0.0050
5359	    0.2346	    0.0630	    0.0810	    1.4430	   29.6180	    0.0050
5360	    0.2346	    0.0630	    0.0810	    1.4430	   29.6180	    0.0050
5361	    0.2346	    0.0630	    0.0810	    1.4430	   29.6180	    0.0050
5362	    0.2346	    0.0630	    0.0810	    1.4430	   29.6180	    0.0050
5363	    0.2346	    0.0630	    0.0810	    1.4430	   29.6150	    0.0050
5364	    0.2346	    0.0630	    0.0810	    1.4430	   29.6150	    0.0050
5365	    0.2346	    0.0630	    0.0810	    1.4430	   29.6150	    0.0901
5366	    0.2346	    0.0630	    0.0810	    1.4430	   29.5880	    0.0901
5367	    0.2346	    0.0630	    0.0810	    1.4090	   29.5880	    0.0901
5368	    0.2346	    0.0630	    0.0810	    1.4090	   29.5540	    0.0901
5369	    0.2346	    0.0630	    0.0810	    1.3710	   29.5540	    0.0901
5370	    0.2346	    0.0630	    0.0810	    1.3710	   29.5540	    0.1131
5371	    0.2346	    0.0630	    0.0810	    1.3890	   29.5540	    0.1131
5372	    0.2346	    0.0670	    0.0810	    1.3890	   29.5540	    0.1131
5373	    0.2346	    0.0670	    0.0700	    1.3890	   29.5540	    0.1131
5374	    0.2346	    0.0450	    0.0700	    1.3890	   29.5540	    0.1131
5375	    0.2346	    0.0450	    0.0870	    1.3890	   29.5540	    0.1131
5376	    0.2346	    0.0450	    0.0870	    1.4330	   29.5540	    0.1131
5377	    0.2346	    0.0450	    0.0720	    1.4330	   29.5540	    0.1131
5378	    0.2346	    0.0450	    0.0720	    1.4330	   29.5540	    0.0661
5379	    0.2346	    0.0644	    0.0720	    1.4330	   29.5540	    0.0661
5380	    0.2346	    0.0644	    0.0720	    1.4330	   29.5540	    0.0661
5381	    0.2346	    0.0644	    0.0720	    1.4040	   29.5540	    0.0661
5382	    0.2346	    0.0644	    0.0720	    1.4040	   29.5540	    0.0661
5383	    0.2346	    0.0644	    0.0720	    1.4040	   29.5250	    0.0661
5384	    0.2346	    0.0644	    0.0720	    1.4400	   29.5250	    0.0661
5385	    0.2346	    0.0644	    0.0720	    1.4550	   29.5250	    0.0661
5386	    0.2346	    0.0644	    0.0720	    1.4550	   29.4940	    0.0661
5387	    0.2346	    0.0674	    0.0720	    1.4550	   29.4940	    0.0661
5388	    0.2346	    0.0564	    0.0720	    1.4550	   29.4940	    0.0661
5389	    0.2346	    0.0564	    0.0720	    1.4550	   29.4940	    0.1021
5390	    0.2346	    0.0564	    0.0720	    1.4550	   29.5090	    0.1021
5391	    0.2346	    0.0564	    0.0720	    1.4610	   29.5090	    0.1021
5392	    0.2016	    0.0564	    0.0720	    1.4610	   29.5090	    0.1021
5393	    0.2016	    0.0564	    0.0720	    1.4610	   29.5090	    0.1021
5394	    0.2016	    0.0294	    0.0720	    1.4610	   29.5090	    0.1021
5395	    0.1946	    0.0294	    0.0720	    1.4610	   29.5090	    0.1021
5396	    0.1946	    0.0294	    0.0720	    1.4610	   29.4830	    0.1021
5397	    0.1946	    0.0294	    0.0720	    1.4610	   29.4360	    0.1021
5398	    0.1946	    0.0294	    0.0720	    1.5060	   29.4360	    0.1021
5399	    0.1956	    0.0294	    0.0720	    1.5060	   29.4360	    0.1021
5400	    0.1956	    0.0294	    0.0720	    1.5340	   29.4360	    0.1021
5401	    0.1956	    0.0294	    0.0720	    1.5340	   29.4360	    0.1131
5402	    0.1956	    0.0294	    0.0720	    1.5340	   29.4360	    0.1251
5403	    0.1956	    0.0525	    0.0720	    1.5340	   29.4360	    0.1251
5404	    0.1956	    0.0525	    0.0720	    1.5340	   29.4280	    0.1251
5405	    0.1956	    0.0525	    0.0970	    1.5340	   29.4280	    0.1251
5406	    0.1956	    0.0435	    0.0970	    1.5340	   29.4280	    0.1251
5407	    0.1956	    0.0435	    0.0970	    1.5340	   29.4280	    0.1741
5408	    0.1816	    0.0435	    0.0970	    1.5340	   29.4280	    0.1741
5409	    0.1816	    0.0347	    0.0970	    1.5340	   29.4280	    0.1741
5410	    0.1816	    0.0347	    0.0970	    1.5630	   29.4280	    0.1741
5411	    0.1816	    0.0347	    0.0970	    1.5600	   29.4280	    0.1741
5412	    0.1816	    0.0347	    0.0970	    1.5600	   29.3950	    0.1741
5413	    0.1816	    0.0347	    0.0970	    1.5590	   29.3950	    0.1741
5414	    0.1816	    0.0347	    0.0970	    1.5590	   29.3950	    0.1411
5415	    0.1816	    0.0099	    0.0970	    1.5590	   29.3950	    0.1411
5416	    0.1816	    0.0099	    0.0970	    1.5740	   29.3950	    0.1411
5417	    0.1816	    0.0099	    0.0970	    1.5740	   29.3950	    0.1491
5418	    0.1816	    0.0099	    0.0970	    1.5740	   29.3950	    0.1961
5419	    0.1816	    0.0099	    0.0970	    1.5740	   29.4170	    0.1961
5420	    0.1816	    0.0099	    0.0970	    1.5740	   29.4000	    0.1961
5421	    0.1926	    0.0099	    0.0970	    1.5740	   29.4000	    0.1961
5422	    0.1926	    0.0099	    0.0970	    1.5680	   29.4000	    0.1961
5423	    0.1926	    0.0099	    0.0970	    1.5190	   29.4000	    0.1961
5424	    0.1926	    0.0099	    0.0590	    1.5190	   29.4000	    0.1961
5425	    0.1926	    0.0099	    0.0590	    1.5190	   29.4000	    0.1641
5426	    0.2346	    0.0099	    0.0590	    1.5190	   29.4000	    0.1641
5427	    0.2346	    0.0258	    0.0590	    1.5190	   29.4000	    0.1641
5428	    0.2346	    0.0258	    0.0590	    1.5370	   29.4000	    0.1641
5429	    0.2346	    0.0248	    0.0590	    1.5370	   29.4000	    0.1641
5430	    0.2346	    0.0535	    0.0590	    1.5370	   29.4000	    0.1641
5431	    0.2346	    0.0535	    0.0590	    1.5370	   29.4320	    0.1641
5432	    0.2346	    0.0535	    0.0590	    1.5370	   29.4320	    0.1461
5433	    0.2346	    0.0535	    0.0590	    1.5370	   29.4320	    0.1481
5434	    0.2346	    0.0535	    0.0590	    1.5370	   29.4320	    0.1481
5435	    0.2346	    0.0535	    0.0590	    1.5370	   29.4310	    0.1481
5436	    0.2346	    0.0055	    0.0590	    1.5370	   29.4310	    0.1481
5437	    0.2346	    0.0357	    0.0590	    1.5370	   29.4310	    0.1481
5438	    0.2346	    0.0376	    0.0590	    1.5370	   29.4310	    0.1481
5439	    0.2346	    0.0376	    0.0590	    1.5370	   29.4310	    0.1481
5440	    0.2346	    0.0901	    0.0590	    1.5370	   29.4310	    0.1481
5441	    0.2346	    0.0901	    0.0590	    1.5060	   29.4310	    0.1481
5442	    0.2296	    0.0901	    0.0590	    1.5060	   29.4310	    0.1481
5443	    0.2296	    0.0591	    0.0590	    1.5060	   29.4310	    0.1481
5444	    0.2386	    0.0591	    0.0590	    1.5060	   29.4310	    0.1481
5445	    0.2386	    0.0591	    0.0590	    1.5060	   29.4310	    0.1481
5446	    0.2386	    0.0591	    0.0790	    1.5060	   29.4310	    0.1481
5447	    0.2386	    0.0591	    0.0790	    1.5060	   29.4240	    0.1481
5448	    0.2386	    0.0911	    0.0790	    1.5060	   29.4240	    0.1481
5449	    0.2176	    0.0911	    0.0790	    1.5060	   29.4240	    0.1481
5450	    0.2256	    0.0911	    0.0790	    1.5060	   29.4240	    0.1481
5451	    0.2256	    0.0911	    0.0790	    1.5060	   29.4240	    0.1751
5452	    0.2256	    0.0911	    0.0790	    1.5060	   29.4240	    0.1731
5453	    0.2256	    0.0911	    0.0790	    1.5060	   29.4240	    0.1731
5454	    0.2256	    0.0911	    0.0790	    1.5060	   29.4240	    0.1731
5455	    0.2256	    0.0911	    0.0790	    1.5060	   29.4240	    0.1631
5456	    0.2256	    0.0911	    0.0790	    1.5060	   29.4240	    0.1511
5457	    0.2256	    0.0721	    0.0790	    1.5060	   29.4240	    0.1511
5458	    0.2256	    0.0721	    0.0820	    1.5060	   29.4240	    0.1511
5459	    0.2256	    0.0721	    0.0820	    1.5060	   29.4240	    0.1871
5460	    0.2256	    0.0721	    0.0820	    1.5540	   29.4240	    0.1871
5461	    0.2256	    0.0721	    0.0820	    1.5540	   29.4240	    0.1961
5462	    0.2256	    0.0721	    0.0820	    1.5540	   29.4240	    0.2301
5463	    0.2256	    0.0271	    0.0820	    1.5540	   29.4240	    0.2301
5464	    0.2256	    0.0604	    0.0820	    1.5540	   29.4240	    0.2301
5465	    0.2376	    0.0604	    0.0820	    1.5540	   29.4240	    0.2301
5466	    0.2376	    0.1004	    0.0820	    1.5540	   29.4240	    0.2301
5467	    0.2376	    0.0724	    0.0820	    1.5540	   29.4240	    0.2301
5468	    0.2376	    0.0724	    0.0820	    1.5540	   29.4240	    0.2301
5469	    0.2376	    0.0384	    0.0820	    1.5540	   29.4240	    0.2301
5470	    0.2376	    0.0384	    0.0820	    1.5540	   29.4240	    0.2161
5471	    0.2376	    0.0384	    0.0820	    1.5540	   29.4240	    0.2411
5472	    0.2376	    0.0384	    0.0820	    1.5540	   29.4240	    0.2561
5473	    0.2376	    0.0384	    0.0820	    1.5540	   29.4700	    0.2561
5474	    0.2376	    0.0384	    0.0820	    1.5540	   29.4700	    0.2891
5475	    0.2376	    0.0384	    0.0820	    1.5540	   29.4400	    0.2891
5476	    0.2376	    0.0384	    0.0820	    1.5540	   29.4050	    0.2891
5477	    0.2376	    0.0683	    0.0820	    1.5540	   29.4050	    0.2891
5478	    0.2376	    0.0683	    0.1060	    1.5540	   29.4050	    0.2891
5479	    0.2376	    0.0683	    0.1060	    1.5930	   29.4050	    0.2891
5480	    0.2376	    0.0683	    0.1060	    1.5930	   29.4200	    0.2891
5481	    0.2376	    0.0683	    0.1060	    1.5560	   29.4200	    0.2891
5482	    0.2376	    0.0683	    0.1220	    1.5560	   29.4200	    0.2891
5483	    0.2376	    0.0683	    0.1220	    1.5560	   29.4200	    0.2891
5484	    0.2376	    0.0683	    0.1220	    1.5460	   29.4200	    0.2891
5485	    0.2376	    0.0683	    0.1220	    1.5460	   29.4200	    0.2481
5486	    0.2376	    0.0683	    0.1220	    1.5460	   29.4370	    0.2481
5487	    0.2336	    0.0683	    0.1220	    1.5460	   29.4370	    0.2481
5488	    0.2336	    0.0683	    0.1220	    1.5440	   29.4370	    0.2481
5489	    0.2336	    0.0683	    0.1220	    1.5440	   29.4370	    0.2941
5490	    0.2336	    0.0683	    0.1220	    1.5440	   29.4370	    0.3401
5491	    0.2336	    0.0553	    0.1220	    1.5440	   29.4370	    0.3401
5492	    0.2336	    0.0553	    0.1220	    1.5440	   29.4370	    0.3421
5493	    0.2336	    0.0553	    0.1220	    1.5440	   29.4370	    0.3491
5494	    0.2336	    0.0313	    0.1220	    1.5440	   29.4370	    0.3491
5495	    0.2336	    0.0313	    0.1220	    1.5910	   29.4370	    0.3491
5496	    0.2336	    0.0313	    0.1220	    1.5910	   29.4230	    0.3491
5497	    0.2336	    0.0313	    0.1220	    1.5550	   29.4230	    0.3491
5498	    0.2336	    0.0812	    0.1220	    1.5550	   29.4230	    0.3491
5499	    0.2336	    0.0792	    0.1220	    1.5550	   29.4230	    0.3491
5500	    0.2336	    0.0792	    0.1220	    1.5890	   29.4230	    0.3491
5501	    0.2336	    0.0792	    0.1220	    1.5890	   29.4230	    0.3281
5502	    0.2336	    0.0982	    0.1220	    1.5890	   29.4230	    0.3281
5503	    0.2336	    0.1152	    0.1220	    1.5890	   29.4230	    0.3281
5504	    0.2336	    0.1152	    0.1220	    1.5890	   29.4640	    0.3281
5505	    0.2336	    0.1152	    0.1220	    1.5890	   29.4640	    0.3281
5506	    0.2336	    0.1152	    0.1220	    1.5890	   29.4640	    0.3281
5507	    0.2336	    0.1152	    0.1220	    1.5890	   29.4650	    0.3281
5508	    0.2336	    0.1152	    0.1220	    1.5890	   29.4650	    0.3281
5509	    0.2136	    0.1152	    0.1220	    1.5890	   29.4650	    0.3281
5510	    0.2136	    0.1152	    0.1220	    1.5890	   29.4650	    0.3671
5511	    0.2136	    0.1152	    0.1220	    1.5890	   29.4220	    0.3671
5512	    0.2136	    0.1152	    0.1180	    1.5890	   29.4220	    0.3671
5513	    0.2136	    0.1152	    0.1180	    1.5890	   29.4220	    0.3441
5514	    0.2136	    0.1152	    0.1180	    1.5890	   29.3750	    0.3441
5515	    0.2136	    0.1152	    0.1180	    1.5890	   29.3800	    0.3441
5516	    0.2136	    0.1152	    0.1210	    1.5890	   29.3800	    0.3441
5517	    0.2136	    0.1152	    0.1210	    1.5910	   29.3800	    0.3441
5518	    0.2136	    0.1152	    0.1010	    1.5910	   29.3800	    0.3441
5519	    0.2136	    0.1152	    0.1010	    1.5910	   29.3390	    0.3441
5520	    0.2136	    0.1152	    0.1010	    1.6080	   29.3390	    0.3441
5521	    0.2136	    0.1552	    0.1010	    1.6080	   29.3390	    0.3441
5522	    0.2136	    0.1552	    0.1010	    1.6080	   29.3390	    0.3521
5523	    0.2116	    0.1552	    0.1010	    1.6080	   29.3390	    0.3521
5524	    0.2116	    0.1552	    0.1010	    1.6080	   29.3170	    0.3521
5525	    0.2116	    0.1542	    0.1010	    1.6080	   29.3170	    0.3521
5526	    0.2336	    0.1542	    0.1010	    1.6080	   29.3170	    0.3521
5527	    0.2336	    0.1542	    0.1010	    1.6400	   29.3170	    0.3521
5528	    0.2256	    0.1542	    0.1010	    1.6400	   29.3170	    0.3521
5529	    0.2256	    0.1542	    0.1010	    1.6240	   29.3170	    0.3521
5530	    0.2256	    0.1422	    0.1010	    1.6240	   29.3170	    0.3521
5531	    0.2256	    0.1422	    0.1010	    1.6240	   29.3340	    0.3521
5532	    0.2256	    0.0972	    0.1010	    1.6240	   29.3340	    0.3521
5533	    0.2256	    0.0972	    0.1010	    1.6240	   29.3710	    0.3521
5534	    0.2256	    0.0972	    0.0820	    1.6240	   29.3710	    0.3521
5535	    0.2256	    0.0972	    0.1110	    1.6240	   29.3710	    0.3521
5536	    0.2256	    0.1322	    0.1110	    1.6240	   29.3710	    0.3521
5537	    0.2256	    0.1322	    0.1110	    1.6240	   29.3710	    0.3891
5538	    0.2256	    0.1322	    0.1110	    1.6240	   29.3710	    0.3921
5539	    0.2256	    0.0862	    0.1110	    1.6240	   29.3710	    0.3921
5540	    0.2256	    0.0862	    0.1110	    1.6240	   29.3710	    0.3921
5541	    0.2256	    0.0862	    0.1110	    1.6580	   29.3710	    0.3921
5542	    0.2256	    0.0862	    0.1110	    1.6580	   29.3710	    0.4091
5543	    0.2256	    0.0862	    0.1110	    1.6580	   29.3710	    0.3821
5544	    0.2256	    0.1342	    0.1110	    1.6580	   29.3710	    0.3821
5545	    0.2256	    0.1342	    0.1110	    1.7030	   29.3710	    0.3821
5546	    0.2256	    0.1342	    0.1110	    1.7030	   29.3810	    0.3821
5547	    0.2256	    0.1342	    0.1110	    1.7520	   29.3810	    0.3821
5548	    0.2256	    0.1772	    0.1110	    1.7520	   29.3810	    0.3821
5549	    0.2256	    0.1772	    0.1110	    1.7270	   29.3810	    0.3821
5550	    0.2256	    0.1772	    0.1110	    1.7270	   29.3810	    0.3541
5551	    0.2256	    0.2022	    0.1110	    1.7270	   29.3810	    0.3541
5552	    0.2256	    0.2022	    0.0680	    1.7270	   29.3810	    0.3541
5553	    0.2256	    0.2022	    0.0680	    1.7030	   29.3810	    0.3541
5554	    0.2256	    0.2022	    0.0680	    1.7160	   29.3810	    0.3541
5555	    0.2256	    0.2022	    0.1000	    1.7160	   29.3810	    0.3541
5556	    0.2386	    0.2022	    0.1000	    1.7160	   29.3810	    0.3541
5557	    0.2366	    0.2022	    0.1000	    1.7160	   29.3810	    0.3541
5558	    0.2366	    0.2022	    0.1000	    1.7160	   29.3490	    0.3541
5559	    0.2366	    0.2022	    0.1000	    1.7160	   29.3490	    0.3191
5560	    0.2366	    0.2022	    0.1000	    1.7160	   29.3170	    0.3191
5561	    0.2366	    0.2022	    0.1000	    1.6990	   29.3170	    0.3191
5562	    0.2366	    0.2022	    0.1000	    1.6900	   29.3170	    0.3191
5563	    0.2366	    0.2022	    0.0810	    1.6900	   29.3170	    0.3191
5564	    0.2366	    0.2022	    0.0810	    1.6900	   29.3170	    0.3641
5565	    0.2366	    0.2262	    0.0810	    1.6900	   29.3170	    0.3641
5566	    0.2366	    0.2262	    0.0810	    1.6900	   29.3170	    0.3551
5567	    0.2366	    0.2262	    0.1270	    1.6900	   29.3170	    0.3551
5568	    0.2366	    0.2182	    0.1270	    1.6900	   29.3170	    0.3551
5569	    0.2366	    0.2182	    0.1270	    1.6900	   29.3170	    0.3251
5570	    0.2366	    0.2182	    0.1270	    1.6650	   29.3170	    0.3251
5571	    0.1946	    0.2182	    0.1270	    1.6650	   29.3170	    0.3251
5572	    0.1946	    0.2182	    0.1270	    1.6650	   29.3170	    0.3251
5573	    0.1946	    0.2182	    0.1270	    1.6650	   29.3590	    0.3251
5574	    0.1946	    0.2182	    0.1270	    1.6650	   29.3590	    0.3251
5575	    0.1946	    0.2182	    0.1270	    1.6650	   29.3590	    0.3251
5576	    0.1946	    0.2182	    0.1270	    1.6650	   29.3400	    0.3251
5577	    0.1946	    0.1832	    0.1270	    1.6650	   29.3400	    0.3251
5578	    0.1946	    0.1832	    0.1270	    1.6650	   29.2970	    0.3251
5579	    0.1946	    0.1832	    0.1270	    1.6520	   29.2970	    0.3251
5580	    0.1946	    0.1832	    0.1270	    1.6520	   29.2970	    0.2951
5581	    0.1946	    0.1832	    0.1270	    1.6520	   29.2970	    0.2461
5582	    0.1946	    0.1832	    0.1270	    1.6520	   29.2970	    0.2461
5583	    0.1946	    0.1832	    0.1270	    1.6860	   29.2970	    0.2461
5584	    0.1946	    0.1832	    0.1270	    1.6860	   29.2970	    0.2951
5585	    0.1946	    0.2042	    0.1270	    1.6860	   29.2970	    0.2951
5586	    0.2246	    0.2042	    0.1270	    1.6860	   29.2970	    0.2951
5587	    0.2246	    0.2042	    0.1270	    1.6860	   29.3030	    0.2951
5588	    0.2246	    0.2042	    0.1270	    1.7060	   29.3030	    0.2951
5589	    0.2246	    0.2042	    0.0930	    1.7060	   29.3030	    0.2951
5590	    0.2246	    0.2042	    0.0930	    1.6590	   29.3030	    0.2951
5591	    0.2246	    0.2042	    0.0930	    1.6590	   29.2530	    0.2951
5592	    0.2246	    0.2042	    0.0930	    1.6590	   29.2530	    0.3261
5593	    0.2246	    0.2042	    0.0930	    1.6590	   29.2530	    0.3471
5594	    0.2246	    0.2042	    0.1070	    1.6590	   29.2530	    0.3471
5595	    0.2246	    0.2042	    0.1070	    1.6590	   29.2530	    0.3471
5596	    0.2246	    0.1892	    0.1070	    1.6590	   29.2530	    0.3471
5597	    0.2246	    0.1892	    0.1070	    1.6590	   29.2840	    0.3471
5598	    0.2246	    0.1562	    0.1070	    1.6590	   29.2840	    0.3471
5599	    0.2246	    0.1562	    0.1070	    1.6360	   29.2840	    0.3471
5600	    0.2616	    0.1562	    0.1070	    1.6360	   29.2840	    0.3471
5601	    0.2616	    0.1562	    0.1070	    1.6360	   29.2680	    0.3471
5602	    0.2616	    0.1562	    0.1070	    1.6360	   29.3150	    0.3471
5603	    0.2616	    0.1562	    0.1330	    1.6360	   29.3150	    0.3471
5604	    0.2616	    0.1562	    0.1330	    1.6360	   29.3150	    0.3611
5605	    0.2616	    0.1562	    0.1330	    1.6360	   29.2740	    0.3611
5606	    0.2616	    0.1442	    0.1330	    1.6360	   29.2740	    0.3611
5607	    0.2456	    0.1442	    0.1330	    1.6360	   29.2740	    0.3611
5608	    0.2456	    0.1442	    0.1330	    1.6360	   29.2740	    0.3611
5609	    0.2456	    0.1442	    0.1330	    1.6250	   29.2740	    0.3611
5610	    0.2456	    0.1442	    0.1330	    1.6250	   29.2740	    0.3971
5611	    0.2456	    0.1442	    0.1330	    1.6050	   29.2740	    0.3971
5612	    0.2456	    0.1722	    0.1330	    1.6050	   29.2740	    0.3971
5613	    0.2456	    0.1722	    0.1330	    1.5590	   29.2740	    0.3971
5614	    0.2456	    0.1722	    0.1330	    1.5990	   29.2740	    0.3971
5615	    0.2456	    0.1722	    0.1330	    1.5930	   29.2740	    0.3971
5616	    0.2456	    0.1722	    0.1330	    1.5930	   29.2970	    0.3971
5617	    0.2436	    0.1722	    0.1330	    1.5930	   29.2970	    0.3971
5618	    0.2436	    0.1722	    0.1330	    1.5930	   29.2970	    0.4041
5619	    0.2616	    0.1722	    0.1330	    1.5930	   29.2970	    0.4041
5620	    0.2616	    0.1722	    0.1370	    1.5930	   29.2970	    0.4041
5621	    0.2546	    0.1722	    0.1370	    1.5930	   29.2970	    0.4041
5622	    0.2546	    0.1722	    0.1370	    1.5930	   29.2970	    0.3541
5623	    0.2546	    0.2042	    0.1370	    1.5930	   29.2970	    0.3541
5624	    0.2546	    0.2042	    0.1370	    1.5930	   29.2970	    0.3561
5625	    0.2546	    0.2042	    0.1370	    1.5930	   29.2970	    0.3281
5626	    0.2546	    0.2262	    0.1370	    1.5930	   29.2970	    0.3281
5627	    0.2546	    0.2262	    0.1180	    1.5930	   29.2970	    0.3281
5628	    0.2546	    0.2262	    0.1180	    1.6080	   29.2970	    0.3281
5629	    0.2546	    0.2262	    0.1180	    1.6080	   29.2590	    0.3281
5630	    0.2546	    0.2382	    0.1180	    1.6080	   29.2590	    0.3281
5631	    0.2546	    0.2382	    0.1180	    1.6080	   29.2330	    0.3281
5632	    0.2546	    0.2382	    0.1210	    1.6080	   29.2330	    0.3281
5633	    0.2546	    0.2382	    0.1450	    1.6080	   29.2330	    0.3281
5634	    0.2846	    0.2382	    0.1450	    1.6080	   29.2330	    0.3281
