coordx	coordy	rank
929014.0810	4448814.5418	173
929014.0810	4449314.5418	174
929014.0810	4449814.5418	174
929014.0810	4450314.5418	174
929014.0810	4450814.5418	175
929014.0810	4451314.5418	177
929014.0810	4451814.5418	176
929014.0810	4452314.5418	176
929014.0810	4452814.5418	177
929014.0810	4453314.5418	178
929014.0810	4453814.5418	179
929014.0810	4454314.5418	180
929014.0810	4454814.5418	182
929014.0810	4455314.5418	185
929014.0810	4455814.5418	185
929014.0810	4456314.5418	186
929014.0810	4456814.5418	187
929014.0810	4457314.5418	188
929014.0810	4457814.5418	201
929014.0810	4458314.5418	201
929014.0810	4458814.5418	201
929014.0810	4459314.5418	203
929014.0810	4459814.5418	203
929014.0810	4460314.5418	203
929014.0810	4460814.5418	204
929014.0810	4461314.5418	205
929014.0810	4461814.5418	205
929014.0810	4462314.5418	206
929014.0810	4462814.5418	206
929014.0810	4463314.5418	207
929014.0810	4463814.5418	208
929014.0810	4464314.5418	216
929014.0810	4464814.5418	215
929014.0810	4465314.5418	215
929014.0810	4465814.5418	214
929014.0810	4466314.5418	215
929014.0810	4466814.5418	215
929014.0810	4467314.5418	216
929014.0810	4467814.5418	217
929014.0810	4468314.5418	218
929014.0810	4468814.5418	219
929014.0810	4469314.5418	220
929014.0810	4469814.5418	224
929014.0810	4470314.5418	224
929014.0810	4470814.5418	224
929014.0810	4471314.5418	225
929014.0810	4471814.5418	231
929014.0810	4472314.5418	230
929014.0810	4472814.5418	229
929014.0810	4473314.5418	228
929014.0810	4473814.5418	229
929014.0810	4474314.5418	229
929014.0810	4474814.5418	229
929014.0810	4475314.5418	230
929014.0810	4475814.5418	231
929014.0810	4476314.5418	232
929014.0810	4476814.5418	233
929014.0810	4477314.5418	234
929014.0810	4477814.5418	187
929014.0810	4478314.5418	187
929014.0810	4478814.5418	187
929014.0810	4479314.5418	187
929014.0810	4479814.5418	188
929014.0810	4480314.5418	189
929014.0810	4480814.5418	190
929014.0810	4481314.5418	191
929014.0810	4481814.5418	192
929014.0810	4482314.5418	193
929014.0810	4482814.5418	195
929014.0810	4483314.5418	217
929014.0810	4483814.5418	216
929014.0810	4484314.5418	215
929014.0810	4484814.5418	215
929014.0810	4485314.5418	215
929014.0810	4485814.5418	216
929014.0810	4486314.5418	223
929014.0810	4486814.5418	223
929014.0810	4487314.5418	222
929014.0810	4487814.5418	221
929014.0810	4488314.5418	220
929014.0810	4488814.5418	220
929014.0810	4489314.5418	218
929014.0810	4489814.5418	217
929014.0810	4490314.5418	217
929014.0810	4490814.5418	218
929014.0810	4491314.5418	217
929014.0810	4491814.5418	216
929014.0810	4492314.5418	217
929014.0810	4492814.5418	217
929014.0810	4493314.5418	218
929014.0810	4493814.5418	220
929014.0810	4494314.5418	221
929014.0810	4494814.5418	222
929014.0810	4495314.5418	222
929014.0810	4495814.5418	223
929014.0810	4496314.5418	225
929014.0810	4496814.5418	225
929014.0810	4497314.5418	227
929014.0810	4498814.5418	234
929014.0810	4499314.5418	234
929014.0810	4499814.5418	234
929014.0810	4500314.5418	234
929014.0810	4500814.5418	235
929014.0810	4501314.5418	236
929514.0810	4419814.5418	175
929514.0810	4420314.5418	175
929514.0810	4420814.5418	175
929514.0810	4421314.5418	174
929514.0810	4421814.5418	174
929514.0810	4422314.5418	174
929514.0810	4422814.5418	168
929514.0810	4423314.5418	167
929514.0810	4423814.5418	166
929514.0810	4424314.5418	165
929514.0810	4424814.5418	165
929514.0810	4425314.5418	164
929514.0810	4425814.5418	162
929514.0810	4426314.5418	161
929514.0810	4426814.5418	158
929514.0810	4427314.5418	158
929514.0810	4427814.5418	159
929514.0810	4428314.5418	161
929514.0810	4428814.5418	162
929514.0810	4429314.5418	168
929514.0810	4429814.5418	168
929514.0810	4430314.5418	168
929514.0810	4430814.5418	168
929514.0810	4431314.5418	169
929514.0810	4431814.5418	169
929514.0810	4432314.5418	152
929514.0810	4432814.5418	151
929514.0810	4433314.5418	151
929514.0810	4433814.5418	151
929514.0810	4434314.5418	155
929514.0810	4434814.5418	151
929514.0810	4435314.5418	153
929514.0810	4435814.5418	152
929514.0810	4436314.5418	151
929514.0810	4436814.5418	152
929514.0810	4437314.5418	153
929514.0810	4437814.5418	154
929514.0810	4438314.5418	155
929514.0810	4438814.5418	158
929514.0810	4439314.5418	159
929514.0810	4439814.5418	159
929514.0810	4440314.5418	160
929514.0810	4440814.5418	161
929514.0810	4441314.5418	162
929514.0810	4441814.5418	179
929514.0810	4442314.5418	178
929514.0810	4442814.5418	177
929514.0810	4443314.5418	176
929514.0810	4443814.5418	175
929514.0810	4444314.5418	174
929514.0810	4444814.5418	174
929514.0810	4445314.5418	173
929514.0810	4445814.5418	173
929514.0810	4446314.5418	172
929514.0810	4446814.5418	172
929514.0810	4447314.5418	172
929514.0810	4447814.5418	172
929514.0810	4448314.5418	172
929514.0810	4448814.5418	173
929514.0810	4449314.5418	174
929514.0810	4449814.5418	173
929514.0810	4450314.5418	173
929514.0810	4450814.5418	174
929514.0810	4451314.5418	175
929514.0810	4451814.5418	175
929514.0810	4452314.5418	176
929514.0810	4452814.5418	177
929514.0810	4453314.5418	178
929514.0810	4453814.5418	180
929514.0810	4454314.5418	180
929514.0810	4454814.5418	181
929514.0810	4455314.5418	182
929514.0810	4455814.5418	186
929514.0810	4456314.5418	187
929514.0810	4456814.5418	187
929514.0810	4457314.5418	188
929514.0810	4457814.5418	189
929514.0810	4458314.5418	202
929514.0810	4458814.5418	204
929514.0810	4459314.5418	204
929514.0810	4459814.5418	204
929514.0810	4460314.5418	204
929514.0810	4460814.5418	204
929514.0810	4461314.5418	205
929514.0810	4461814.5418	207
929514.0810	4462314.5418	207
929514.0810	4462814.5418	207
929514.0810	4463314.5418	207
929514.0810	4463814.5418	208
929514.0810	4464314.5418	216
929514.0810	4464814.5418	216
929514.0810	4465314.5418	215
929514.0810	4465814.5418	215
929514.0810	4466314.5418	215
929514.0810	4466814.5418	216
929514.0810	4467314.5418	216
929514.0810	4467814.5418	217
929514.0810	4468314.5418	218
929514.0810	4468814.5418	219
929514.0810	4469314.5418	220
929514.0810	4469814.5418	225
929514.0810	4470314.5418	225
929514.0810	4470814.5418	225
929514.0810	4471314.5418	225
929514.0810	4471814.5418	231
929514.0810	4472314.5418	230
929514.0810	4472814.5418	229
929514.0810	4473314.5418	229
929514.0810	4473814.5418	230
929514.0810	4474314.5418	230
929514.0810	4474814.5418	230
929514.0810	4475314.5418	230
929514.0810	4475814.5418	232
929514.0810	4476314.5418	232
929514.0810	4476814.5418	233
929514.0810	4477314.5418	186
929514.0810	4477814.5418	186
929514.0810	4478314.5418	186
929514.0810	4478814.5418	186
929514.0810	4479314.5418	187
929514.0810	4479814.5418	189
929514.0810	4480314.5418	190
929514.0810	4480814.5418	191
929514.0810	4481314.5418	192
929514.0810	4481814.5418	217
929514.0810	4482314.5418	217
929514.0810	4482814.5418	214
929514.0810	4483314.5418	214
929514.0810	4483814.5418	215
929514.0810	4484314.5418	214
929514.0810	4484814.5418	214
929514.0810	4485314.5418	215
929514.0810	4485814.5418	216
929514.0810	4486314.5418	223
929514.0810	4486814.5418	222
929514.0810	4487314.5418	222
929514.0810	4487814.5418	221
929514.0810	4488314.5418	221
929514.0810	4488814.5418	219
929514.0810	4489314.5418	218
929514.0810	4489814.5418	217
929514.0810	4490314.5418	216
929514.0810	4490814.5418	217
929514.0810	4491314.5418	216
929514.0810	4491814.5418	215
929514.0810	4492314.5418	216
929514.0810	4492814.5418	217
929514.0810	4493314.5418	219
929514.0810	4493814.5418	221
929514.0810	4494314.5418	222
929514.0810	4494814.5418	222
929514.0810	4495314.5418	223
929514.0810	4495814.5418	223
929514.0810	4496314.5418	224
929514.0810	4496814.5418	225
929514.0810	4499314.5418	235
929514.0810	4499814.5418	235
929514.0810	4500314.5418	235
929514.0810	4500814.5418	235
929514.0810	4501314.5418	236
930014.0810	4419814.5418	165
930014.0810	4420314.5418	164
930014.0810	4420814.5418	164
930014.0810	4421314.5418	164
930014.0810	4421814.5418	175
930014.0810	4422314.5418	175
930014.0810	4422814.5418	168
930014.0810	4423314.5418	167
930014.0810	4423814.5418	167
930014.0810	4424314.5418	166
930014.0810	4424814.5418	158
930014.0810	4425314.5418	157
930014.0810	4425814.5418	156
930014.0810	4426314.5418	156
930014.0810	4426814.5418	157
930014.0810	4427314.5418	157
930014.0810	4427814.5418	158
930014.0810	4428314.5418	159
930014.0810	4428814.5418	160
930014.0810	4429314.5418	152
930014.0810	4429814.5418	152
930014.0810	4430314.5418	152
930014.0810	4430814.5418	152
930014.0810	4431314.5418	152
930014.0810	4431814.5418	152
930014.0810	4432314.5418	153
930014.0810	4432814.5418	151
930014.0810	4433314.5418	150
930014.0810	4433814.5418	150
930014.0810	4434314.5418	151
930014.0810	4434814.5418	150
930014.0810	4435314.5418	150
930014.0810	4435814.5418	151
930014.0810	4436314.5418	150
930014.0810	4436814.5418	151
930014.0810	4437314.5418	153
930014.0810	4437814.5418	154
930014.0810	4438314.5418	159
930014.0810	4438814.5418	159
930014.0810	4439314.5418	159
930014.0810	4439814.5418	160
930014.0810	4440314.5418	161
930014.0810	4440814.5418	161
930014.0810	4441314.5418	180
930014.0810	4441814.5418	179
930014.0810	4442314.5418	178
930014.0810	4442814.5418	177
930014.0810	4443314.5418	176
930014.0810	4443814.5418	175
930014.0810	4444314.5418	174
930014.0810	4444814.5418	173
930014.0810	4445314.5418	172
930014.0810	4445814.5418	172
930014.0810	4446314.5418	172
930014.0810	4446814.5418	171
930014.0810	4447314.5418	171
930014.0810	4447814.5418	171
930014.0810	4448314.5418	171
930014.0810	4448814.5418	171
930014.0810	4449314.5418	172
930014.0810	4449814.5418	172
930014.0810	4450314.5418	172
930014.0810	4450814.5418	173
930014.0810	4451314.5418	174
930014.0810	4451814.5418	175
930014.0810	4452314.5418	177
930014.0810	4452814.5418	178
930014.0810	4453314.5418	178
930014.0810	4453814.5418	179
930014.0810	4454314.5418	180
930014.0810	4454814.5418	181
930014.0810	4455314.5418	182
930014.0810	4455814.5418	183
930014.0810	4456314.5418	188
930014.0810	4456814.5418	188
930014.0810	4457314.5418	189
930014.0810	4457814.5418	189
930014.0810	4458314.5418	203
930014.0810	4458814.5418	203
930014.0810	4459314.5418	205
930014.0810	4459814.5418	205
930014.0810	4460314.5418	205
930014.0810	4460814.5418	205
930014.0810	4461314.5418	206
930014.0810	4461814.5418	208
930014.0810	4462314.5418	208
930014.0810	4462814.5418	208
930014.0810	4463314.5418	208
930014.0810	4463814.5418	209
930014.0810	4464314.5418	217
930014.0810	4464814.5418	216
930014.0810	4465314.5418	216
930014.0810	4465814.5418	217
930014.0810	4466314.5418	216
930014.0810	4466814.5418	217
930014.0810	4467314.5418	217
930014.0810	4467814.5418	218
930014.0810	4468314.5418	218
930014.0810	4468814.5418	219
930014.0810	4469314.5418	220
930014.0810	4469814.5418	226
930014.0810	4470314.5418	226
930014.0810	4470814.5418	226
930014.0810	4471314.5418	232
930014.0810	4471814.5418	231
930014.0810	4472314.5418	230
930014.0810	4472814.5418	230
930014.0810	4473314.5418	230
930014.0810	4473814.5418	230
930014.0810	4474314.5418	231
930014.0810	4474814.5418	231
930014.0810	4475314.5418	231
930014.0810	4475814.5418	231
930014.0810	4476314.5418	185
930014.0810	4476814.5418	185
930014.0810	4477314.5418	185
930014.0810	4477814.5418	185
930014.0810	4478314.5418	185
930014.0810	4478814.5418	186
930014.0810	4479314.5418	187
930014.0810	4479814.5418	188
930014.0810	4480314.5418	217
930014.0810	4480814.5418	216
930014.0810	4481314.5418	216
930014.0810	4481814.5418	216
930014.0810	4482314.5418	216
930014.0810	4482814.5418	214
930014.0810	4483314.5418	213
930014.0810	4483814.5418	214
930014.0810	4484314.5418	213
930014.0810	4484814.5418	213
930014.0810	4485314.5418	214
930014.0810	4485814.5418	214
930014.0810	4486314.5418	223
930014.0810	4486814.5418	222
930014.0810	4487314.5418	221
930014.0810	4487814.5418	220
930014.0810	4488314.5418	220
930014.0810	4488814.5418	219
930014.0810	4489314.5418	218
930014.0810	4489814.5418	216
930014.0810	4490314.5418	215
930014.0810	4490814.5418	215
930014.0810	4491314.5418	215
930014.0810	4491814.5418	214
930014.0810	4492314.5418	214
930014.0810	4492814.5418	215
930014.0810	4493314.5418	216
930014.0810	4493814.5418	215
930014.0810	4494314.5418	216
930014.0810	4494814.5418	216
930014.0810	4495314.5418	224
930014.0810	4495814.5418	224
930014.0810	4496314.5418	224
930014.0810	4500814.5418	236
930514.0810	4419314.5418	166
930514.0810	4419814.5418	166
930514.0810	4420314.5418	164
930514.0810	4420814.5418	163
930514.0810	4421314.5418	163
930514.0810	4421814.5418	163
930514.0810	4422314.5418	163
930514.0810	4422814.5418	169
930514.0810	4423314.5418	168
930514.0810	4423814.5418	167
930514.0810	4424314.5418	159
930514.0810	4424814.5418	158
930514.0810	4425314.5418	157
930514.0810	4425814.5418	156
930514.0810	4426314.5418	155
930514.0810	4426814.5418	156
930514.0810	4427314.5418	157
930514.0810	4427814.5418	158
930514.0810	4428314.5418	159
930514.0810	4428814.5418	160
930514.0810	4429314.5418	151
930514.0810	4429814.5418	151
930514.0810	4430314.5418	151
930514.0810	4430814.5418	151
930514.0810	4431314.5418	151
930514.0810	4431814.5418	152
930514.0810	4432314.5418	153
930514.0810	4432814.5418	150
930514.0810	4433314.5418	149
930514.0810	4433814.5418	149
930514.0810	4434314.5418	149
930514.0810	4434814.5418	150
930514.0810	4435314.5418	149
930514.0810	4435814.5418	149
930514.0810	4436314.5418	151
930514.0810	4436814.5418	151
930514.0810	4437314.5418	152
930514.0810	4437814.5418	153
930514.0810	4438314.5418	160
930514.0810	4438814.5418	160
930514.0810	4439314.5418	160
930514.0810	4439814.5418	161
930514.0810	4440314.5418	162
930514.0810	4440814.5418	162
930514.0810	4441314.5418	180
930514.0810	4441814.5418	179
930514.0810	4442314.5418	178
930514.0810	4442814.5418	176
930514.0810	4443314.5418	175
930514.0810	4443814.5418	174
930514.0810	4444314.5418	173
930514.0810	4444814.5418	172
930514.0810	4445314.5418	172
930514.0810	4445814.5418	171
930514.0810	4446314.5418	172
930514.0810	4446814.5418	170
930514.0810	4447314.5418	170
930514.0810	4447814.5418	170
930514.0810	4448314.5418	170
930514.0810	4448814.5418	170
930514.0810	4449314.5418	171
930514.0810	4449814.5418	171
930514.0810	4450314.5418	172
930514.0810	4450814.5418	174
930514.0810	4451314.5418	175
930514.0810	4451814.5418	175
930514.0810	4452314.5418	176
930514.0810	4452814.5418	177
930514.0810	4453314.5418	179
930514.0810	4453814.5418	180
930514.0810	4454314.5418	180
930514.0810	4454814.5418	181
930514.0810	4455314.5418	182
930514.0810	4455814.5418	184
930514.0810	4456314.5418	188
930514.0810	4456814.5418	188
930514.0810	4457314.5418	188
930514.0810	4457814.5418	188
930514.0810	4458314.5418	189
930514.0810	4458814.5418	204
930514.0810	4459314.5418	206
930514.0810	4459814.5418	207
930514.0810	4460314.5418	206
930514.0810	4460814.5418	206
930514.0810	4461314.5418	206
930514.0810	4461814.5418	207
930514.0810	4462314.5418	209
930514.0810	4462814.5418	210
930514.0810	4463314.5418	209
930514.0810	4463814.5418	209
930514.0810	4464314.5418	218
930514.0810	4464814.5418	217
930514.0810	4465314.5418	217
930514.0810	4465814.5418	218
930514.0810	4466314.5418	219
930514.0810	4466814.5418	218
930514.0810	4467314.5418	219
930514.0810	4467814.5418	219
930514.0810	4468314.5418	219
930514.0810	4468814.5418	220
930514.0810	4469314.5418	173
930514.0810	4469814.5418	173
930514.0810	4470314.5418	173
930514.0810	4470814.5418	227
930514.0810	4471314.5418	232
930514.0810	4471814.5418	232
930514.0810	4472314.5418	231
930514.0810	4472814.5418	231
930514.0810	4473314.5418	231
930514.0810	4473814.5418	231
930514.0810	4474314.5418	231
930514.0810	4474814.5418	232
930514.0810	4475314.5418	232
930514.0810	4475814.5418	232
930514.0810	4476314.5418	184
930514.0810	4476814.5418	184
930514.0810	4477314.5418	184
930514.0810	4477814.5418	184
930514.0810	4478314.5418	186
930514.0810	4478814.5418	187
930514.0810	4479314.5418	187
930514.0810	4479814.5418	188
930514.0810	4480314.5418	217
930514.0810	4480814.5418	216
930514.0810	4481314.5418	215
930514.0810	4481814.5418	215
930514.0810	4482314.5418	215
930514.0810	4482814.5418	213
930514.0810	4483314.5418	212
930514.0810	4483814.5418	212
930514.0810	4484314.5418	213
930514.0810	4484814.5418	212
930514.0810	4485314.5418	213
930514.0810	4485814.5418	213
930514.0810	4486314.5418	211
930514.0810	4486814.5418	222
930514.0810	4487314.5418	221
930514.0810	4487814.5418	220
930514.0810	4488314.5418	219
930514.0810	4488814.5418	218
930514.0810	4489314.5418	217
930514.0810	4489814.5418	216
930514.0810	4490314.5418	215
930514.0810	4490814.5418	214
930514.0810	4491314.5418	215
930514.0810	4491814.5418	214
930514.0810	4492314.5418	213
930514.0810	4492814.5418	214
930514.0810	4493314.5418	214
930514.0810	4493814.5418	214
930514.0810	4494314.5418	215
930514.0810	4494814.5418	216
930514.0810	4495314.5418	217
931014.0810	4419814.5418	165
931014.0810	4420314.5418	164
931014.0810	4420814.5418	163
931014.0810	4421314.5418	162
931014.0810	4421814.5418	162
931014.0810	4422314.5418	162
931014.0810	4422814.5418	162
931014.0810	4423314.5418	163
931014.0810	4423814.5418	158
931014.0810	4424314.5418	157
931014.0810	4424814.5418	156
931014.0810	4425314.5418	155
931014.0810	4425814.5418	154
931014.0810	4426314.5418	156
931014.0810	4426814.5418	157
931014.0810	4427314.5418	157
931014.0810	4427814.5418	158
931014.0810	4428314.5418	159
931014.0810	4428814.5418	160
931014.0810	4429314.5418	151
931014.0810	4429814.5418	150
931014.0810	4430314.5418	150
931014.0810	4430814.5418	150
931014.0810	4431314.5418	151
931014.0810	4431814.5418	152
931014.0810	4432314.5418	147
931014.0810	4432814.5418	147
931014.0810	4433314.5418	148
931014.0810	4433814.5418	148
931014.0810	4434314.5418	148
931014.0810	4434814.5418	148
931014.0810	4435314.5418	148
931014.0810	4435814.5418	149
931014.0810	4436314.5418	150
931014.0810	4436814.5418	152
931014.0810	4437314.5418	152
931014.0810	4437814.5418	153
931014.0810	4438314.5418	156
931014.0810	4438814.5418	156
931014.0810	4439314.5418	156
931014.0810	4439814.5418	156
931014.0810	4440314.5418	163
931014.0810	4440814.5418	159
931014.0810	4441314.5418	179
931014.0810	4441814.5418	178
931014.0810	4442314.5418	177
931014.0810	4442814.5418	176
931014.0810	4443314.5418	175
